Time,DeviceAddress,GatewayNode,FrequencyHz,SF,BW,RSSI,SNR,Distance,Jammer
183557,6c000810,201,868.1,12,125000,-124.097,-9.94105,3753.1,1
183557,6c000810,200,868.1,12,125000,-130.641,-9.94122,5603.01,1
183557,6c000810,202,868.1,12,125000,-138.944,-9.94376,9316.58,1
183561,6c000772,200,868.5,12,125000,-136.512,-19.4809,6283.27,0
183590,6c0007e2,202,868.5,10,125000,-131.048,-14.0168,4496.41,0
183590,6c0007e2,201,868.5,10,125000,-131.795,-14.7639,4706.9,0
183608,6c0007a1,202,868.1,7,125000,-115.311,13.2196,1715.23,0
183617,6c00080f,202,868.3,8,125000,-124.903,-7.87259,3086.42,0
183623,6c0007fa,203,868.5,11,125000,-133.572,-16.5408,5247.96,0
183666,6c000810,203,868.1,12,125000,-121.487,-9.29171,3198.6,1
183666,6c000810,201,868.1,12,125000,-124.097,-9.29172,3753.1,1
183666,6c000810,200,868.1,12,125000,-130.641,-9.29175,5603.01,1
183666,6c000810,202,868.1,12,125000,-138.944,-9.29226,9316.58,1
183671,6c0007f9,200,868.3,7,125000,-108.752,8.27876,1147.88,0
183671,6c0007f9,203,868.3,7,125000,-119.7,-2.66954,2244.27,0
183675,6c0007e6,202,868.1,12,125000,-135.086,-6.55589,5757.93,1
183680,6c000810,203,868.1,12,125000,-121.487,-9.63494,3198.6,1
183680,6c000810,201,868.1,12,125000,-124.097,-9.63496,3753.1,1
183680,6c000810,200,868.1,12,125000,-130.641,-9.635,5603.01,1
183680,6c000810,202,868.1,12,125000,-138.944,-9.6382,9316.58,1
183712,6c00075a,203,868.5,9,125000,-127.95,-10.9195,3719.53,0
183733,6c00075c,202,868.3,7,125000,-119.272,-2.24155,2186.22,0
183737,6c000782,200,868.3,11,125000,-133.934,-16.9027,5365.57,0
183742,6c0007ce,203,868.1,7,125000,-115.835,-4.76231,1771.2,0
183748,6c00077a,200,868.5,12,125000,-135.645,-18.614,5958.4,0
183749,6c000810,203,868.1,12,125000,-121.487,-9.89417,3198.6,1
183749,6c000810,201,868.1,12,125000,-124.097,-9.89421,3753.1,1
183749,6c000810,200,868.1,12,125000,-130.641,-9.89421,5603.01,1
183749,6c000810,202,868.1,12,125000,-138.944,-9.90399,9316.58,1
183762,6c000810,203,868.1,12,125000,-121.487,-9.95089,3198.6,1
183762,6c000810,201,868.1,12,125000,-124.097,-9.95093,3753.1,1
183762,6c000810,200,868.1,12,125000,-130.641,-9.95099,5603.01,1
183762,6c000810,202,868.1,12,125000,-138.944,-9.95601,9316.58,1
183762,6c0007ba,202,868.3,8,125000,-126.641,-9.61017,3432.94,0
183790,6c000810,203,868.1,12,125000,-121.487,-9.87876,3198.6,1
183790,6c000810,201,868.1,12,125000,-124.097,-9.87879,3753.1,1
183790,6c000810,200,868.1,12,125000,-130.641,-9.87886,5603.01,1
183790,6c000810,202,868.1,12,125000,-138.944,-9.88422,9316.58,1
183799,6c000810,203,868.1,12,125000,-121.487,-9.82399,3198.6,1
183799,6c000810,201,868.1,12,125000,-124.097,-9.82402,3753.1,1
183799,6c000810,200,868.1,12,125000,-130.641,-9.82403,5603.01,1
183799,6c000810,202,868.1,12,125000,-138.944,-9.83397,9316.58,1
183818,6c00078e,200,868.3,7,125000,-91.7944,25.2365,406.343,0
183818,6c00078e,203,868.3,7,125000,-123.498,-6.46686,2831.84,0
183831,6c000778,200,868.3,12,125000,-135.41,-18.3791,5873.32,0
183842,6c000810,203,868.1,12,125000,-121.487,-8.45098,3198.6,1
183842,6c000810,201,868.1,12,125000,-124.097,-8.45098,3753.1,1
183842,6c000810,200,868.1,12,125000,-130.641,-8.45098,5603.01,1
183842,6c000810,202,868.1,12,125000,-138.944,-8.45098,9316.58,1
183873,6c0007d4,200,868.1,7,125000,-126.726,-5.11608,3450.81,0
183889,6c000783,201,868.1,7,125000,-118.467,-3.40073,2080.98,0
183891,6c0007b2,202,868.1,10,125000,-132.105,-2.19208,4797.22,0
183937,6c0007a2,203,868.3,7,125000,-109.635,30.1313,1211.67,0
183937,6c0007a2,200,868.3,7,125000,-128.859,11.2439,3932.32,0
183947,6c000810,203,868.1,12,125000,-121.487,-9.0309,3198.6,1
183947,6c000810,201,868.1,12,125000,-124.097,-9.0309,3753.1,1
183947,6c000810,200,868.1,12,125000,-130.641,-9.0309,5603.01,1
183947,6c000810,202,868.1,12,125000,-138.944,-9.0309,9316.58,1
183954,6c0007a6,201,868.3,9,125000,-128.822,-11.7915,3923.55,0
183960,6c0007b4,201,868.5,7,125000,-112.04,4.99086,1403.92,0
183968,6c000767,202,868.3,9,125000,-129.12,-12.0895,3995.82,0
183970,6c0007cb,202,868.3,7,125000,-118.838,-1.80677,2128.77,0
183972,6c0007d1,200,868.5,12,125000,-136.148,-19.1176,6145.02,0
183984,6c00076d,201,868.5,7,125000,-95.2058,53.3861,500.751,0
184007,6c0007c7,202,868.3,7,125000,-121.402,-4.37078,2490.7,0
184019,6c0007de,203,868.3,12,125000,-136.073,-19.0421,6116.7,0
184023,6c000810,203,868.1,12,125000,-121.487,-8.88788,3198.6,1
184023,6c000810,201,868.1,12,125000,-124.097,-8.88788,3753.1,1
184023,6c000810,200,868.1,12,125000,-130.641,-8.88788,5603.01,1
184023,6c000810,202,868.1,12,125000,-138.944,-8.88788,9316.58,1
184027,6c0007a4,200,868.3,12,125000,-135.405,-18.3744,5871.64,0
184046,6c00079b,202,868.5,9,125000,-127.123,-10.0926,3535.87,0
184061,6c0007f4,201,868.1,8,125000,-124.825,-9.75916,3071.68,0
184081,6c0007fe,202,868.1,9,125000,-129.203,0.710507,4016,0
184093,6c00080a,200,868.1,9,125000,-132.498,-10.8879,4913.9,0
184140,6c000810,203,868.1,12,125000,-121.487,-6.97541,3198.6,1
184140,6c000810,201,868.1,12,125000,-124.097,-6.97542,3753.1,1
184140,6c000810,200,868.1,12,125000,-130.641,-6.97548,5603.01,1
184140,6c000810,202,868.1,12,125000,-138.944,-6.97619,9316.58,1
184191,6c000810,203,868.1,12,125000,-121.487,-6.07728,3198.6,1
184191,6c000810,201,868.1,12,125000,-124.097,-6.07729,3753.1,1
184191,6c000810,200,868.1,12,125000,-130.641,-6.07734,5603.01,1
184191,6c000810,202,868.1,12,125000,-138.944,-6.07791,9316.58,1
184216,6c000810,203,868.1,12,125000,-121.487,-8.4006,3198.6,1
184216,6c000810,201,868.1,12,125000,-124.097,-8.4006,3753.1,1
184216,6c000810,200,868.1,12,125000,-130.641,-8.4006,5603.01,1
184216,6c000810,202,868.1,12,125000,-138.944,-8.4006,9316.58,1
184218,6c000810,203,868.1,12,125000,-121.487,-8.38809,3198.6,1
184218,6c000810,201,868.1,12,125000,-124.097,-8.38809,3753.1,1
184218,6c000810,200,868.1,12,125000,-130.641,-8.38809,5603.01,1
184218,6c000810,202,868.1,12,125000,-138.944,-8.38809,9316.58,1
184233,6c0007d5,202,868.3,7,125000,-123.919,-6.88786,2905.8,0
184239,6c000759,203,868.1,7,125000,-115.561,-1.85649,1741.79,0
184239,6c000759,200,868.1,7,125000,-128.224,-5.36511,3782.44,0
184250,6c000791,200,868.1,7,125000,-114.665,7.52438,1648.78,0
184254,6c000806,202,868.3,12,125000,-135.01,-17.9793,5731.27,0
184286,6c000774,200,868.5,10,125000,-131.88,-14.8496,4731.65,0
184298,6c000754,203,868.5,7,125000,-110.587,6.44424,1284.36,0
184371,6c000810,203,868.1,12,125000,-121.487,-8.33399,3198.6,1
184371,6c000810,201,868.1,12,125000,-124.097,-8.33399,3753.1,1
184371,6c000810,200,868.1,12,125000,-130.641,-8.33399,5603.01,1
184371,6c000810,202,868.1,12,125000,-138.944,-8.33399,9316.58,1
184509,6c000810,203,868.1,12,125000,-121.487,-8.49372,3198.6,1
184509,6c000810,201,868.1,12,125000,-124.097,-8.49378,3753.1,1
184509,6c000810,200,868.1,12,125000,-130.641,-8.494,5603.01,1
184509,6c000810,202,868.1,12,125000,-138.944,-8.49569,9316.58,1
184515,6c000789,202,868.3,10,125000,-130.246,19.246,4281.07,0
184515,6c000789,201,868.3,10,125000,-137.297,6.55404,6592.85,0
184515,6c00074b,200,868.3,10,125000,-132.676,16.3163,4967.75,0
184515,6c00074b,203,868.3,10,125000,-134.599,11.6544,5588.74,0
184533,6c0007e5,203,868.5,7,125000,-123.8,-6.76925,2884.76,0
184535,6c0007cd,202,868.3,8,125000,-126.791,-9.76037,3464.67,0
184593,6c000810,203,868.1,12,125000,-121.487,-9.54604,3198.6,1
184593,6c000810,201,868.1,12,125000,-124.097,-9.54619,3753.1,1
184593,6c000810,200,868.1,12,125000,-130.641,-9.54675,5603.01,1
184593,6c000810,202,868.1,12,125000,-138.944,-9.55248,9316.58,1
184644,6c000810,203,868.1,12,125000,-121.487,-9.35017,3198.6,1
184644,6c000810,201,868.1,12,125000,-124.097,-9.35025,3753.1,1
184644,6c000810,200,868.1,12,125000,-130.641,-9.35059,5603.01,1
184644,6c000810,202,868.1,12,125000,-138.944,-9.35395,9316.58,1
184665,6c000810,203,868.1,12,125000,-121.487,-8.4197,3198.6,1
184665,6c000810,201,868.1,12,125000,-124.097,-8.41974,3753.1,1
184665,6c000810,200,868.1,12,125000,-130.641,-8.41992,5603.01,1
184665,6c000810,202,868.1,12,125000,-138.944,-8.42176,9316.58,1
184672,6c000797,202,868.1,11,125000,-133.964,-5.02018,5375.66,0
184694,6c000810,203,868.1,12,125000,-121.487,-8.66191,3198.6,1
184694,6c000810,201,868.1,12,125000,-124.097,-8.66196,3753.1,1
184694,6c000810,200,868.1,12,125000,-130.641,-8.66214,5603.01,1
184694,6c000810,202,868.1,12,125000,-138.944,-8.66402,9316.58,1
184706,6c0007a3,201,868.3,12,125000,-135.847,-18.8157,6032.45,0
184710,6c000785,201,868.3,9,125000,-129.518,-12.4872,4094.34,0
184724,6c0007dd,203,868.3,7,125000,-122.144,-5.11336,2606.58,0
184750,6c000810,203,868.1,12,125000,-121.487,-8.91664,3198.6,1
184750,6c000810,201,868.1,12,125000,-124.097,-8.91669,3753.1,1
184750,6c000810,200,868.1,12,125000,-130.641,-8.91688,5603.01,1
184750,6c000810,202,868.1,12,125000,-138.944,-8.91888,9316.58,1
184753,6c0007f3,202,868.1,8,125000,-125.513,3.88813,3203.89,0
184763,6c0007c4,200,868.1,7,125000,-121.289,-0.190794,2473.57,0
184772,6c00074c,203,868.5,9,125000,-128.834,-11.8036,3926.47,0
184786,6c000810,203,868.1,12,125000,-121.487,-9.03192,3198.6,1
184786,6c000810,201,868.1,12,125000,-124.097,-9.03192,3753.1,1
184786,6c000810,200,868.1,12,125000,-130.641,-9.03192,5603.01,1
184786,6c000810,202,868.1,12,125000,-138.944,-9.03192,9316.58,1
184799,6c00076e,200,868.1,7,125000,-96.589,25.0207,545.018,0
184801,6c000810,203,868.1,12,125000,-121.487,-8.99769,3198.6,1
184801,6c000810,201,868.1,12,125000,-124.097,-8.99773,3753.1,1
184801,6c000810,200,868.1,12,125000,-130.641,-8.99791,5603.01,1
184801,6c000810,202,868.1,12,125000,-138.944,-8.9997,9316.58,1
184801,6c00079d,202,868.5,9,125000,-128.173,-11.1419,3770.55,0
184850,6c000810,203,868.1,12,125000,-121.487,-8.46201,3198.6,1
184850,6c000810,201,868.1,12,125000,-124.097,-8.46201,3753.1,1
184850,6c000810,200,868.1,12,125000,-130.641,-8.46201,5603.01,1
184850,6c000810,202,868.1,12,125000,-138.944,-8.46201,9316.58,1
184876,6c000755,200,868.1,10,125000,-131.75,-10.1402,4693.96,0
184884,6c0007a0,201,868.3,7,125000,-116.1,0.930559,1800.23,0
184891,6c000777,202,868.5,12,125000,-135.182,-18.1515,5792.01,0
184891,6c000777,201,868.5,12,125000,-136.111,-19.0805,6131.08,0
184907,6c00076c,203,868.5,7,125000,-118.861,-1.83007,2131.81,0
184930,6c000810,203,868.1,12,125000,-121.487,-8.87939,3198.6,1
184930,6c000810,201,868.1,12,125000,-124.097,-8.87939,3753.1,1
184930,6c000810,200,868.1,12,125000,-130.641,-8.87939,5603.01,1
184930,6c000810,202,868.1,12,125000,-138.944,-8.87939,9316.58,1
184945,6c00078d,200,868.1,10,125000,-131.83,-10.2205,4717.13,0
184953,6c00075d,201,868.3,8,125000,-126.229,-9.19779,3347.33,0
184959,6c000764,201,868.5,8,125000,-125.379,-8.34774,3177.54,0
184987,6c0007c6,202,868.1,11,125000,-133.847,-3.93405,5337.27,0
185026,6c000810,203,868.1,12,125000,-121.487,-8.70909,3198.6,1
185026,6c000810,201,868.1,12,125000,-124.097,-8.70909,3753.1,1
185026,6c000810,200,868.1,12,125000,-130.641,-8.70909,5603.01,1
185026,6c000810,202,868.1,12,125000,-138.944,-8.70909,9316.58,1
185075,6c000810,203,868.1,12,125000,-121.487,-5.82187,3198.6,1
185075,6c000810,201,868.1,12,125000,-124.097,-5.82187,3753.1,1
185075,6c000810,200,868.1,12,125000,-130.641,-5.82187,5603.01,1
185075,6c000810,202,868.1,12,125000,-138.944,-5.82187,9316.58,1
185093,6c00074a,201,868.5,8,125000,-124.32,-7.28908,2978.07,0
185121,6c000810,203,868.1,12,125000,-121.487,-7.69178,3198.6,1
185121,6c000810,201,868.1,12,125000,-124.097,-7.69178,3753.1,1
185121,6c000810,200,868.1,12,125000,-130.641,-7.69213,5603.01,1
185121,6c000810,202,868.1,12,125000,-138.944,-7.69323,9316.58,1
185127,6c000810,203,868.1,12,125000,-121.487,-8.00633,3198.6,1
185127,6c000810,201,868.1,12,125000,-124.097,-8.00634,3753.1,1
185127,6c000810,200,868.1,12,125000,-130.641,-8.00675,5603.01,1
185127,6c000810,202,868.1,12,125000,-138.944,-8.01182,9316.58,1
185128,6c000800,203,868.1,7,125000,-115.993,-2.28766,1788.4,0
185128,6c000800,200,868.1,7,125000,-129.877,-7.01817,4185.39,0
185144,6c000757,203,868.3,10,125000,-130.189,9.57865,4266.1,0
185144,6c000757,201,868.3,10,125000,-130.878,14.0335,4449.91,0
185144,6c000757,200,868.3,10,125000,-136.008,1.03243,6092.44,0
185150,6c0007d9,202,868.5,9,125000,-128.574,-11.5431,3864.33,0
185162,6c0007bc,203,868.3,7,125000,-112.967,4.06343,1485.96,0
185167,6c0007e8,200,868.5,12,125000,-136.583,-19.5523,6310.8,0
185170,6c0007b6,203,868.5,7,125000,-121.914,-4.88288,2570.05,0
185187,6c00076a,202,868.1,7,125000,-123.196,7.297,2780,0
185400,6c000810,203,868.1,12,125000,-121.487,-7.99883,3198.6,1
185400,6c000810,201,868.1,12,125000,-124.097,-7.99884,3753.1,1
185400,6c000810,200,868.1,12,125000,-130.641,-7.99905,5603.01,1
185400,6c000810,202,868.1,12,125000,-138.944,-8.00159,9316.58,1
185420,6c000810,203,868.1,12,125000,-121.487,-8.85552,3198.6,1
185420,6c000810,201,868.1,12,125000,-124.097,-8.85553,3753.1,1
185420,6c000810,200,868.1,12,125000,-130.641,-8.85583,5603.01,1
185420,6c000810,202,868.1,12,125000,-138.944,-8.85962,9316.58,1
185423,6c0007ac,202,868.5,7,125000,-114.697,2.334,1651.97,0
185444,6c0007a9,200,868.5,8,125000,-124.845,-7.81381,3075.33,0
185530,6c000810,203,868.1,12,125000,-121.487,-9.38699,3198.6,1
185530,6c000810,201,868.1,12,125000,-124.097,-9.387,3753.1,1
185530,6c000810,200,868.1,12,125000,-130.641,-9.38719,5603.01,1
185530,6c000810,202,868.1,12,125000,-138.944,-9.38766,9316.58,1
185532,6c0007f6,202,868.1,10,125000,-134.67,-6.14013,5613.18,0
185585,6c000810,203,868.1,12,125000,-121.487,-9.35557,3198.6,1
185585,6c000810,201,868.1,12,125000,-124.097,-9.35559,3753.1,1
185585,6c000810,200,868.1,12,125000,-130.641,-9.35601,5603.01,1
185585,6c000810,202,868.1,12,125000,-138.944,-9.35964,9316.58,1
185586,6c0007e7,203,868.1,7,125000,-115.324,-4.25131,1716.63,0
185586,6c0007e7,200,868.1,7,125000,-117.614,2.61286,1975.06,0
185600,6c0007fd,201,868.5,7,125000,-116.549,0.48177,1850.39,0
185613,6c000810,203,868.1,12,125000,-121.487,-9.29334,3198.6,1
185613,6c000810,201,868.1,12,125000,-124.097,-9.29336,3753.1,1
185613,6c000810,200,868.1,12,125000,-130.641,-9.29369,5603.01,1
185613,6c000810,202,868.1,12,125000,-138.944,-9.29661,9316.58,1
185619,6c000803,203,868.3,7,125000,-120.264,-3.2331,2323.08,0
185626,6c0007c0,202,868.5,7,125000,-102.442,14.5892,779.949,0
185626,6c000809,200,868.1,9,125000,-132.696,-12.0555,4973.98,0
185626,6c0007dc,200,868.1,8,125000,-124.437,-3.79593,2999.41,0
185712,6c000810,203,868.1,12,125000,-121.487,-9.21889,3198.6,1
185712,6c000810,201,868.1,12,125000,-124.097,-9.2189,3753.1,1
185712,6c000810,200,868.1,12,125000,-130.641,-9.21915,5603.01,1
185712,6c000810,202,868.1,12,125000,-138.944,-9.22126,9316.58,1
185725,6c00079e,202,868.5,9,125000,-129.447,-12.4166,4076.66,0
185727,6c0007aa,200,868.1,8,125000,-125.988,-5.76103,3298.3,0
185739,6c0007f8,201,868.1,7,125000,-117.095,-3.41161,1913.27,0
185903,6c000810,203,868.1,12,125000,-121.487,-8.42764,3198.6,1
185903,6c000810,201,868.1,12,125000,-124.097,-8.42764,3753.1,1
185903,6c000810,200,868.1,12,125000,-130.641,-8.42764,5603.01,1
185903,6c000810,202,868.1,12,125000,-138.944,-8.42764,9316.58,1
185907,6c0007ef,203,868.3,8,125000,-124.513,-7.48182,3013.43,0
185907,6c0007ef,201,868.3,8,125000,-124.86,-7.8289,3078.17,0
185924,6c000810,203,868.1,12,125000,-121.487,-7.70039,3198.6,1
185924,6c000810,201,868.1,12,125000,-124.097,-7.70039,3753.1,1
185924,6c000810,200,868.1,12,125000,-130.641,-7.70039,5603.01,1
185924,6c000810,202,868.1,12,125000,-138.944,-7.70039,9316.58,1
185937,6c0007bf,201,868.3,11,125000,-134.034,-17.0031,5398.67,0
185947,6c000810,203,868.1,12,125000,-121.487,-9.69172,3198.6,1
185947,6c000810,201,868.1,12,125000,-124.097,-9.69172,3753.1,1
185947,6c000810,200,868.1,12,125000,-130.641,-9.69172,5603.01,1
185947,6c000810,202,868.1,12,125000,-138.944,-9.69172,9316.58,1
185961,6c000772,200,868.5,12,125000,-136.512,-19.4809,6283.27,0
185980,6c0007ec,200,868.1,12,125000,-139.281,-18.6406,7444.6,1
185987,6c000810,203,868.1,12,125000,-121.487,-10.1933,3198.6,1
185987,6c000810,201,868.1,12,125000,-124.097,-10.1933,3753.1,1
185987,6c000810,200,868.1,12,125000,-130.641,-10.1935,5603.01,1
185987,6c000810,202,868.1,12,125000,-138.944,-10.1934,9316.58,1
185990,6c0007e2,202,868.3,10,125000,-131.048,-14.0168,4496.41,0
185990,6c0007e2,201,868.3,10,125000,-131.795,-14.7639,4706.9,0
186008,6c0007a1,202,868.5,7,125000,-115.311,1.72039,1715.23,0
186017,6c00080f,202,868.3,8,125000,-124.903,-7.87259,3086.42,0
186023,6c0007fa,203,868.5,11,125000,-133.572,-16.5408,5247.96,0
186053,6c0007c5,200,868.1,10,125000,-132.493,-11.8525,4912.53,0
186071,6c0007f9,200,868.1,7,125000,-108.752,11.8885,1147.88,0
186075,6c0007e6,202,868.1,12,125000,-135.086,-6.14196,5757.93,1
186092,6c000810,203,868.1,12,125000,-121.487,-9.50521,3198.6,1
186092,6c000810,201,868.1,12,125000,-124.097,-9.50524,3753.1,1
186092,6c000810,200,868.1,12,125000,-130.641,-9.50608,5603.01,1
186092,6c000810,202,868.1,12,125000,-138.944,-9.52052,9316.58,1
186113,6c000810,203,868.1,12,125000,-121.487,-9.50022,3198.6,1
186113,6c000810,201,868.1,12,125000,-124.097,-9.50022,3753.1,1
186113,6c000810,200,868.1,12,125000,-130.641,-9.50039,5603.01,1
186113,6c000810,202,868.1,12,125000,-138.944,-9.50328,9316.58,1
186133,6c00075c,202,868.1,7,125000,-119.272,10.1292,2186.22,0
186137,6c000782,200,868.5,11,125000,-133.934,-16.9027,5365.57,0
186142,6c0007ce,203,868.3,7,125000,-115.835,1.19601,1771.2,0
186148,6c00077a,200,868.5,12,125000,-135.645,-18.614,5958.4,0
186162,6c0007ba,202,868.1,8,125000,-126.641,2.30298,3432.94,0
186266,6c000810,203,868.1,12,125000,-121.487,-9.91506,3198.6,1
186266,6c000810,201,868.1,12,125000,-124.097,-9.91505,3753.1,1
186266,6c000810,200,868.1,12,125000,-130.641,-9.91565,5603.01,1
186266,6c000810,202,868.1,12,125000,-138.944,-9.91844,9316.58,1
186273,6c0007d4,203,868.3,7,125000,-119.985,-2.95458,2283.79,0
186289,6c000783,201,868.5,7,125000,-118.467,-1.436,2080.98,0
186314,6c000810,203,868.1,12,125000,-121.487,-9.54243,3198.6,1
186314,6c000810,201,868.1,12,125000,-124.097,-9.54243,3753.1,1
186314,6c000810,200,868.1,12,125000,-130.641,-9.54243,5603.01,1
186314,6c000810,202,868.1,12,125000,-138.944,-9.54243,9316.58,1
186321,6c0007ae,201,868.3,10,125000,-130.255,-13.2243,4283.37,0
186323,6c000810,203,868.1,12,125000,-121.487,-9.28269,3198.6,1
186323,6c000810,201,868.1,12,125000,-124.097,-9.28268,3753.1,1
186323,6c000810,200,868.1,12,125000,-130.641,-9.28378,5603.01,1
186323,6c000810,202,868.1,12,125000,-138.944,-9.29133,9316.58,1
186328,6c0007b5,202,868.1,12,125000,-139.052,-9.13884,7340.82,1
186329,6c000810,203,868.1,12,125000,-121.487,-9.71875,3198.6,1
186329,6c000810,201,868.1,12,125000,-124.097,-9.71875,3753.1,1
186329,6c000810,200,868.1,12,125000,-130.641,-9.71926,5603.01,1
186329,6c000810,202,868.1,12,125000,-138.944,-9.72259,9316.58,1
186337,6c0007a2,203,868.1,7,125000,-109.635,3.39109,1211.67,0
186337,6c0007a2,200,868.1,7,125000,-128.859,-6.7388,3932.32,0
186337,6c00080d,200,868.1,12,125000,-140.103,-17.913,7828.67,1
186354,6c0007a6,201,868.5,9,125000,-128.822,-11.7915,3923.55,0
186360,6c0007b4,201,868.1,7,125000,-112.04,3.02613,1403.92,0
186368,6c000767,202,868.3,9,125000,-129.12,-12.0895,3995.82,0
186370,6c0007cb,202,868.3,7,125000,-118.838,31.6966,2128.77,0
186372,6c0007d1,200,868.3,12,125000,-136.148,-19.1176,6145.02,0
186384,6c00076d,201,868.3,7,125000,-95.2058,53.3861,500.751,0
186404,6c000810,203,868.1,12,125000,-121.487,-9.13336,3198.6,1
186404,6c000810,201,868.1,12,125000,-124.097,-9.13339,3753.1,1
186404,6c000810,200,868.1,12,125000,-130.641,-9.13441,5603.01,1
186404,6c000810,202,868.1,12,125000,-138.944,-9.14238,9316.58,1
186407,6c0007c7,202,868.5,7,125000,-121.402,-4.37078,2490.7,0
186419,6c0007de,200,868.1,12,125000,-137.37,-15.7599,6622.18,1
186427,6c0007a4,200,868.1,12,125000,-135.405,-13.7956,5871.64,1
186446,6c00079b,202,868.1,9,125000,-127.123,2.78968,3535.87,0
186479,6c000810,203,868.1,12,125000,-121.487,-8.9089,3198.6,1
186479,6c000810,201,868.1,12,125000,-124.097,-8.90889,3753.1,1
186479,6c000810,200,868.1,12,125000,-130.641,-8.91183,5603.01,1
186479,6c000810,202,868.1,12,125000,-138.944,-8.91444,9316.58,1
186480,6c0007ad,200,868.1,12,125000,-139.794,-17.7356,7682.23,1
186480,6c0007ad,202,868.1,12,125000,-142.486,-12.1239,9058.92,1
186481,6c0007fe,201,868.3,9,125000,-128.23,-11.1994,3783.85,0
186481,6c0007fe,202,868.3,9,125000,-129.203,-12.1717,4016,0
186481,6c000810,203,868.1,12,125000,-121.487,-9.60265,3198.6,1
186481,6c000810,201,868.1,12,125000,-124.097,-9.60266,3753.1,1
186481,6c000810,200,868.1,12,125000,-130.641,-9.60403,5603.01,1
186481,6c000810,202,868.1,12,125000,-138.944,-9.60808,9316.58,1
186493,6c00080a,200,868.1,9,125000,-132.498,-9.6385,4913.9,0
186527,6c0007ee,201,868.1,9,125000,-127.983,-11.6675,3727,0
186535,6c000810,203,868.1,12,125000,-121.487,-8.75679,3198.6,1
186535,6c000810,201,868.1,12,125000,-124.097,-8.7568,3753.1,1
186535,6c000810,200,868.1,12,125000,-130.641,-8.75942,5603.01,1
186535,6c000810,202,868.1,12,125000,-138.944,-8.7621,9316.58,1
186575,6c000765,202,868.1,7,125000,-113.594,17.5687,1544.06,0
186579,6c00074d,200,868.5,11,125000,-133.489,-16.4581,5221.47,0
186583,6c000771,202,868.1,8,125000,-126.87,4.29283,3481.35,0
186587,6c000787,200,868.1,10,125000,-134.507,-11.6475,5557.21,0
186606,6c00077d,202,868.3,7,125000,-105.747,11.2843,954.911,0
186613,6c0007d3,201,868.5,7,125000,-116.572,0.458575,1853.02,0
186618,6c000810,203,868.1,12,125000,-121.487,-7.88266,3198.6,1
186618,6c000810,201,868.1,12,125000,-124.097,-7.88268,3753.1,1
186618,6c000810,200,868.1,12,125000,-130.641,-7.88582,5603.01,1
186618,6c000810,202,868.1,12,125000,-138.944,-7.88665,9316.58,1
186633,6c0007d5,202,868.3,7,125000,-123.919,-6.88786,2905.8,0
186639,6c000759,203,868.3,7,125000,-115.561,1.46941,1741.79,0
